"","resp_E","res_l1_Z","res_l1_E","election","winner","second","land","wkr","partei","wkr_name","resp_Z","incumbent","incumbent_in_wkr","incumbent_party","valid_E_l1","valid_Z_l1","valid_Z","valid_E","no_cand_l1","party","direct_list_incumbent","akad","female","propPlatz","alsoList","formercand","ncand","east"
"2599",0.0274249631135278,0.127858555434672,0.0793399382606306,1983,0,0,"NI",38,"FDP","hannover-landi",0.0750862720694497,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"1","0",0.354838709677419,0,"0",5,0
"2600",0.490192841444918,0.377578528209058,0.402017034894057,1983,1,0,"NI",38,"CDU/CSU","hannover-landi",0.449679340475101,0,0,0,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.711538461538462,0,"0",5,0
"2601",0.445578266387396,0.477418282964162,0.500018855828336,1983,0,1,"NI",38,"SPD","hannover-landi",0.417829389589751,0,0,1,NA,NA,NA,NA,0,"spd",NA,"0","0",0.878787878787879,0,"0",5,0
"2602",0.00163538625037402,0.00116834325710519,0.00162160123694234,1983,0,0,"NI",38,"AND","hannover-landi",0.00105943644152785,0,0,0,NA,NA,NA,NA,0,"oth",NA,"0","1",0,1,"0",5,0
"2603",0.435813364331549,0.417829389589751,0.445578266387396,1987,0,1,"NI",38,"SPD","hannover-landi",0.411388525237412,0,0,0,NA,NA,NA,NA,0,"spd",NA,"0","1",0.952380952380952,0,"1",8,0
"2604",0.449501926094277,0.449679340475101,0.490192841444918,1987,1,0,"NI",38,"CDU/CSU","hannover-landi",0.410058599837915,0,0,1,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.755102040816326,0,"0",8,0
"2605",0.0467527457920444,0.0750862720694497,0.0274249631135278,1987,0,0,"NI",38,"FDP","hannover-landi",0.100835359391559,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.709677419354839,0,"0",8,0
"2606",0.0595030207622016,0.0542626888085454,0.0351685428037846,1987,0,0,"NI",38,"GRUENE","hannover-landi",0.069987324148536,0,0,0,NA,NA,NA,NA,0,"gru",NA,"1","0",0,1,"0",8,0
"2607",0.0072925734600368,0.0017537273134029,0,1987,0,0,"NI",38,"AND","hannover-landi",0.00683664775678989,0,0,0,NA,NA,NA,NA,1,"oth",NA,"0","0,333333333333333",0.213507625272331,1,"0",8,0
"2608",0.0711688855177464,0.100835359391559,0.0467527457920444,1990,0,0,"NI",38,"FDP","hannover-landi",0.122685330160122,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","1",0.516129032258065,0,"0",7,0
"2609",0.409708890225721,0.411388525237412,0.435813364331549,1990,0,1,"NI",38,"SPD","hannover-landi",0.375780255109497,0,0,0,NA,NA,NA,NA,0,"spd",NA,"0","1",0.754716981132076,0,"0",7,0
"2610",0.462516674077368,0.410058599837915,0.449501926094277,1990,1,0,"NI",38,"CDU/CSU","hannover-landi",0.434166301329826,0,0,1,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.829268292682927,0,"1",7,0
"2611",0.040159024926111,0.069987324148536,0.0595030207622016,1990,0,0,"NI",38,"GRUENE","hannover-landi",0.0412778438863489,0,0,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0,1,"0",7,0
"2612",0.0164465252530536,0.00638987594289633,0.00246039647829691,1990,0,0,"NI",38,"AND","hannover-landi",0.0151614788835306,0,0,0,NA,NA,NA,NA,0,"oth",NA,"0","0",0.313725490196078,0,"0",7,0
"2613",0.0443549618709211,0.0412778438863489,0.040159024926111,1994,0,0,"NI",38,"GRUENE","hannover-landi",0.0638639656355641,0,1,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0,1,"0",8,0
"2614",0.435771082988017,0.375780255109497,0.409708890225721,1994,0,1,"NI",38,"SPD","hannover-landi",0.397971684924891,0,1,0,NA,NA,NA,NA,0,"spd",NA,"0","1",0.735849056603774,0,"1",8,0
"2615",0.464624970728678,0.434166301329826,0.462516674077368,1994,1,0,"NI",38,"CDU/CSU","hannover-landi",0.412708741072109,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.880952380952381,0,"1",8,0
"2616",0.0270721550820106,0.122685330160122,0.0711688855177464,1994,0,0,"NI",38,"FDP","hannover-landi",0.0869227054367994,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.67741935483871,0,"1",8,0
"2617",0.00591026176198088,0.00318330967320787,0.00318330967320787,1994,0,0,"NI",38,"LINKE","hannover-landi",0.00869277889332283,0,1,0,NA,NA,NA,NA,0,"lin",NA,"0","0",0,1,"0",8,0
"2618",0.0222665675683931,0.0129851151332958,0,1994,0,0,"NI",38,"AND","hannover-landi",0.0193528709046082,0,1,0,NA,NA,NA,NA,1,"oth",NA,"0","0,333333333333333",0.656338497417958,0,"0",8,0
"2619",0.5331333501636,0.397971684924891,0.435771082988017,1998,1,0,"NI",38,"SPD","hannover-landi",0.516492507886435,0,1,0,NA,NA,NA,NA,0,"spd",NA,"0","1",0.771929824561403,0,"1",9,0
"2620",0.00825673086918428,0.00978186878467957,0.00978186878467957,1998,0,0,"NI",38,"LINKE","hannover-landi",0.00810331230283912,0,1,0,NA,NA,NA,NA,0,"lin",NA,"0","1",0,1,"0",9,0
"2621",0.380611532692793,0.412708741072109,0.464624970728678,1998,0,1,"NI",38,"CDU/CSU","hannover-landi",0.321653194006309,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.878048780487805,0,"1",9,0
"2622",0.0307795878564675,0.0638639656355641,0.0443549618709211,1998,0,0,"NI",38,"GRUENE","hannover-landi",0.0500690063091483,0,1,0,NA,NA,NA,NA,0,"gru",NA,"1","0",0,1,"0",9,0
"2623",0.0253394516303083,0.0869227054367994,0.0270721550820106,1998,0,0,"NI",38,"FDP","hannover-landi",0.067966285488959,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"1","0",0.806451612903226,0,"0",9,0
"2624",0.0218793467876466,0.0209999237475536,0.00273877762958287,1998,0,0,"NI",38,"AND","hannover-landi",0.0174339511041009,0,1,0,NA,NA,NA,NA,0,"oth",NA,"0","0,25",0.358990147783251,1,"0,5",9,0
"2625",0.0607032057911065,0.0699430108215406,0.023341460284871,2002,0,0,"NI",38,"FDP","osnabrueck-land",0.078579027110667,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","1",0.633333333333333,0,"0",5,0
"2626",0.0436595139607032,0.0485624639815586,0.0426793276016938,2002,0,0,"NI",38,"GRUENE","osnabrueck-land",0.0615647464620741,0,0,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0.542857142857143,0,"0",5,0
"2627",0.431017321613237,0.444605237881795,0.454921083023226,2002,0,1,"NI",38,"SPD","osnabrueck-land",0.410289803681377,0,0,0,NA,NA,NA,NA,0,"spd",NA,"0","0",0.793103448275862,0,"1",5,0
"2628",0.456023784901758,0.405673304732023,0.459181316566149,2002,1,0,"NI",38,"CDU/CSU","osnabrueck-land",0.427284742593727,0,0,1,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.794871794871795,0,"0",5,0
"2629",0.00859617373319545,0.0101107419868614,0.0101107419868614,2002,0,0,"NI",38,"LINKE","osnabrueck-land",0.00709841720125077,0,0,0,NA,NA,NA,NA,0,"lin",NA,"0","0",0,1,"1",5,0
"2630",0.0279783452582793,0,0,2005,0,0,"NI",38,"LINKE","osnabrueck-land",0.0329380850284997,0,1,0,NA,NA,NA,NA,1,"lin",NA,"0","0",0.898305084745763,0,"0",6,0
"2631",0.0434338607367064,0.078579027110667,0.0607032057911065,2005,0,0,"NI",38,"FDP","osnabrueck-land",0.100474559431052,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"1","1",0.533333333333333,0,"0",6,0
"2632",0.0450638579218518,0.0615647464620741,0.0436595139607032,2005,0,0,"NI",38,"GRUENE","osnabrueck-land",0.0663010510903101,0,1,0,NA,NA,NA,NA,0,"gru",NA,"0","1",0.620689655172414,0,"0",6,0
"2633",0.405208135584344,0.410289803681377,0.431017321613237,2005,0,1,"NI",38,"SPD","osnabrueck-land",0.373895309313392,0,1,0,NA,NA,NA,NA,0,"spd",NA,"0","0",0.540983606557377,0,"1",6,0
"2634",0.468287062797442,0.427284742593727,0.456023784901758,2005,1,0,"NI",38,"CDU/CSU","osnabrueck-land",0.405924802593735,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.74,0,"1",6,0
"2635",0.0100287377013767,0.00208246026885013,0,2005,0,0,"NI",38,"AND","osnabrueck-land",0.00968728755948334,0,1,0,NA,NA,NA,NA,1,"oth",NA,"0","0",0,1,"0",6,0
"2636",0.0866295243159103,0.0967892364289539,0.0413209789644947,2009,0,0,"NI",38,"FDP","luechow-dannenberg-lueneburg",0.125465026902383,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.290322580645161,0,"0",7,0
"2637",0.311402393446918,0.386253072879785,0.438058917877295,2009,0,1,"NI",38,"SPD","luechow-dannenberg-lueneburg",0.248431975403536,0,0,1,NA,NA,NA,NA,0,"spd",NA,"0","1",0.583333333333333,0,"0",7,0
"2638",0.151382049918703,0.109299527337835,0.0759955228875068,2009,0,0,"NI",38,"GRUENE","luechow-dannenberg-lueneburg",0.180960799385088,0,0,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0.741935483870968,0,"0",7,0
"2639",0.333117568640143,0.325710864321203,0.38302389716488,2009,1,0,"NI",38,"CDU/CSU","luechow-dannenberg-lueneburg",0.28663335895465,0,0,0,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.489795918367347,0,"0",7,0
"2640",0.0919697004723706,0.0548023281921968,0.0473616191454254,2009,0,0,"NI",38,"LINKE","luechow-dannenberg-lueneburg",0.10119907763259,0,0,0,NA,NA,NA,NA,0,"lin",NA,"0","1",0.837209302325581,0,"0",7,0
"2641",0.0254987632059551,0.0133105350121188,0.0142390639603983,2009,0,0,"NI",38,"AND","luechow-dannenberg-lueneburg",0.0253497309761722,0,0,0,NA,NA,NA,NA,0,"oth",NA,"0","0",0.235294117647059,1,"0",7,0
"2642",0.531001024654441,0.388052513662346,0.44201813551258,2013,1,0,"NI",38,"CDU/CSU","osnabrueck-land",0.479861966284708,0,0,1,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.533333333333333,0,"0",9,0
"2643",0.0359814028704265,0.0712675446861673,0.063012510145252,2013,0,0,"NI",38,"LINKE","osnabrueck-land",0.0402343233634586,0,0,0,NA,NA,NA,NA,0,"lin",NA,"0","0",0,1,"0",9,0
"2644",0.0177467360922328,0.147385833036705,0.0905376283899135,2013,0,0,"NI",38,"FDP","osnabrueck-land",0.0459115164923852,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.7,0,"1",9,0
"2645",0.323184375065348,0.264773829714469,0.322045282807646,2013,0,1,"NI",38,"SPD","osnabrueck-land",0.293697341598659,0,0,0,NA,NA,NA,NA,0,"spd",NA,"0","0",0.885245901639344,0,"0",9,0
"2646",0.05806375162934,0.0923176783433489,0.0727169684587613,2013,0,0,"NI",38,"GRUENE","osnabrueck-land",0.0768508275761307,0,0,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0,1,"0",9,0
"2647",0.0340227096882123,0.0245049798641792,0,2013,0,0,"NI",38,"AND","osnabrueck-land",0.0283720509555913,0,0,0,NA,NA,NA,NA,1,"oth",NA,"0","0,25",0.235714285714286,1,"0,25",9,0
"2648",0.455629147898398,0.479861966284708,0.531001024654441,2017,1,0,"NI",38,"CDU/CSU","osnabrueck-land",0.404387629415094,0,0,1,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.614035087719298,0,"0",7,0
"2649",0.0661931288147339,0.0282468187542179,0,2017,0,0,"NI",38,"AFD","osnabrueck-land",0.0728386430973068,0,0,0,NA,NA,NA,NA,1,"afd",NA,"0","0",0.833333333333333,0,"0",7,0
"2650",0.0773807937311762,0.0768508275761307,0.05806375162934,2017,0,0,"NI",38,"GRUENE","osnabrueck-land",0.0821998069176737,0,0,0,NA,NA,NA,NA,0,"gru",NA,"0","1",0.9,0,"0",7,0
"2651",0.0526933020602895,0.0402343233634586,0.0359814028704265,2017,0,0,"NI",38,"LINKE","osnabrueck-land",0.0609607510236692,0,0,0,NA,NA,NA,NA,0,"lin",NA,"0","0",0,1,"0",7,0
"2652",0.0638076707801381,0.0459115164923852,0.0177467360922328,2017,0,0,"NI",38,"FDP","osnabrueck-land",0.0972269383135257,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.766666666666667,0,"1",7,0
"2653",0.282776726458594,0.293697341598659,0.323184375065348,2017,0,1,"NI",38,"SPD","osnabrueck-land",0.256526515529811,0,0,0,NA,NA,NA,NA,0,"spd",NA,"0","0",0.861538461538462,0,"0",7,0
"2654",0.00151923025666995,0,0,2017,0,0,"NI",38,"AND","osnabrueck-land",0,0,0,0,NA,NA,NA,NA,1,"oth",NA,"0","0",0,1,"1",7,0
"2655",0.0625423346127794,0.0728386430973068,0.0661931288147339,2021,NA,NA,"NI",38,"AFD","Osnabrück-Land",0.0669223304842547,0,1,0,150076,150195,150458,150586,0,"afd",FALSE,"0","0",0,1,"0",8,0
"2656",0.0219874357509994,0.0224441559306235,0,2021,NA,NA,"NI",38,"AND","Osnabrück-Land",0.043134961251645,0,1,0,150076,150195,150458,150586,1,"oth",FALSE,"0","0",0,1,"0",8,0
"2657",0.362151860066673,0.404387629415094,0.455629147898398,2021,NA,NA,"NI",38,"CDU/CSU","Osnabrück-Land",0.284890135453083,1,1,1,150076,150195,150458,150586,0,"cdu",TRUE,"1","0",0.354838709677419,0,"1",8,0
"2658",0.023880041969373,0.0609607510236692,0.0526933020602895,2021,NA,NA,"NI",38,"LINKE","Osnabrück-Land",0.0257214637972059,0,1,0,150076,150195,150458,150586,0,"lin",FALSE,"0","0",0,1,"0",8,0
"2659",0.0863692507935665,0.0972269383135257,0.0638076707801381,2021,NA,NA,"NI",38,"FDP","Osnabrück-Land",0.110682050804876,0,1,0,150076,150195,150458,150586,0,"fdp",TRUE,"0","0",0.25,0,"1",8,0
"2660",0.146168966570598,0.0821998069176737,0.0773807937311762,2021,NA,NA,"NI",38,"GRUENE","Osnabrück-Land",0.147283627324569,0,1,0,150076,150195,150458,150586,0,"gru",TRUE,"0","1",0.025,0,"1",8,0
"2661",0.296900110236011,0.256526515529811,0.282776726458594,2021,NA,NA,"NI",38,"SPD","Osnabrück-Land",0.321365430884366,0,1,0,150076,150195,150458,150586,0,"spd",FALSE,"0","1",0.276923076923077,0,"0",8,0
"2662",NA,0.0669223304842547,0.0625423346127794,2025,NA,NA,"NI",38,"AFD","Osnabrück-Land",NA,0,0,0,150586,150458,NA,NA,0,"afd",FALSE,"0","0",0.2,0,"0",8,0
"2663",NA,0.043134961251645,0.0219874357509994,2025,NA,NA,"NI",38,"AND","Osnabrück-Land",NA,0,0,0,150586,150458,NA,NA,0,"oth",FALSE,"0","0",0,1,"0",8,0
"2664",NA,0.284890135453083,0.362151860066673,2025,NA,NA,"NI",38,"CDU/CSU","Osnabrück-Land",NA,0,0,1,150586,150458,NA,NA,0,"cdu",FALSE,"0","0",0.228260869565217,0,"0",8,0
"2665",NA,0.110682050804876,0.0863692507935665,2025,NA,NA,"NI",38,"FDP","Osnabrück-Land",NA,0,0,0,150586,150458,NA,NA,0,"fdp",FALSE,"0","0",0.17910447761194,0,"0",8,0
"2666",NA,0.147283627324569,0.146168966570598,2025,NA,NA,"NI",38,"GRUENE","Osnabrück-Land",NA,0,0,0,150586,150458,NA,NA,0,"gru",TRUE,"0","1",0.0161290322580645,0,"1",8,0
"2667",NA,0.321365430884366,0.296900110236011,2025,NA,NA,"NI",38,"SPD","Osnabrück-Land",NA,0,0,0,150586,150458,NA,NA,0,"spd",TRUE,"0","1",0.179487179487179,0,"1",8,0
"2668",0.532635755406877,0.451132137698878,0.469340483797353,1983,1,0,"NI",39,"CDU/CSU","celle-uelzen",0.498721028947471,0,0,1,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.480769230769231,0,"0",6,0
"2669",0.0289070661717309,0.115221025576873,0.072889091738932,1983,0,0,"NI",39,"FDP","celle-uelzen",0.07343124906366,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.741935483870968,0,"0",6,0
"2670",0.0392151414790282,0.0157566728457541,0.0209892743039708,1983,0,0,"NI",39,"GRUENE","celle-uelzen",0.0534448988197955,0,0,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0.875,0,"0",6,0
"2671",0.394490875547356,0.413688005367845,0.434556138749429,1983,0,1,"NI",39,"SPD","celle-uelzen",0.370302347647082,0,0,0,NA,NA,NA,NA,0,"spd",NA,"1","0",0.787878787878788,0,"1",6,0
"2672",0.00475116139500767,0.00356529551580216,0.00188270196257417,1983,0,0,"NI",39,"AND","celle-uelzen",0.00378420068470728,0,0,0,NA,NA,NA,NA,0,"oth",NA,"0","0",0.366666666666667,1,"1",6,0
"2673",0.0519743347975071,0.07343124906366,0.0289070661717309,1987,0,0,"NI",39,"FDP","celle-uelzen",0.0988528569543037,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.32258064516129,0,"0",7,0
"2674",0.493905664282593,0.498721028947471,0.532635755406877,1987,1,0,"NI",39,"CDU/CSU","celle-uelzen",0.461594523094933,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.571428571428571,0,"1",7,0
"2675",0.395608628659476,0.370302347647082,0.394490875547356,1987,0,1,"NI",39,"SPD","celle-uelzen",0.366173339684034,0,1,0,NA,NA,NA,NA,0,"spd",NA,"1","0",0.873015873015873,0,"1",7,0
"2676",0.0480072672078743,0.0534448988197955,0.0392151414790282,1987,0,0,"NI",39,"GRUENE","celle-uelzen",0.0605018966021841,0,1,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0,1,"0",7,0
"2677",0.00903801485638065,0.00285202221692015,0,1987,0,0,"NI",39,"AND","celle-uelzen",0.00756919298285885,0,1,0,NA,NA,NA,NA,1,"oth",NA,"0","0",0,1,"0,5",7,0
"2678",0.0685572851434365,0.0988528569543037,0.0519743347975071,1990,0,0,"NI",39,"FDP","celle-uelzen",0.113508174873272,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0,1,"0",7,0
"2679",0.513168724279835,0.461594523094933,0.493905664282593,1990,1,0,"NI",39,"CDU/CSU","celle-uelzen",0.497334539137057,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.878048780487805,0,"1",7,0
"2680",0.361537543985209,0.366173339684034,0.395608628659476,1990,0,1,"NI",39,"SPD","celle-uelzen",0.327720792974607,0,1,0,NA,NA,NA,NA,0,"spd",NA,"1","0",0.886792452830189,0,"0",7,0
"2681",0.0357607204628139,0.0605018966021841,0.0480072672078743,1990,0,0,"NI",39,"GRUENE","celle-uelzen",0.0334015564387539,0,1,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0,1,"1",7,0
"2682",0.0209757261287052,0.0109664350191382,0,1990,0,0,"NI",39,"AND","celle-uelzen",0.0185689806992075,0,1,0,NA,NA,NA,NA,1,"oth",NA,"0","0,333333333333333",0.5,1,"0,333333333333333",7,0
"2683",0.494762108772074,0.497334539137057,0.513168724279835,1994,1,0,"NI",39,"CDU/CSU","celle-uelzen",0.461699821287317,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.904761904761905,0,"1",7,0
"2684",0.0280117140962363,0.113508174873272,0.0685572851434365,1994,0,0,"NI",39,"FDP","celle-uelzen",0.0801804705124073,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"1","0",0.483870967741935,0,"0",7,0
"2685",0.406530784715335,0.327720792974607,0.361537543985209,1994,0,1,"NI",39,"SPD","celle-uelzen",0.359564058242756,0,1,0,NA,NA,NA,NA,0,"spd",NA,"1","0",0.924528301886792,0,"1",7,0
"2686",0.044872735382322,0.0334015564387539,0.0357607204628139,1994,0,0,"NI",39,"GRUENE","celle-uelzen",0.0604576216564615,0,1,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0,1,"1",7,0
"2687",0.0258226570340331,0.0201099502605964,0.0133357189717898,1994,0,0,"NI",39,"AND","celle-uelzen",0.0232150704596725,0,1,0,NA,NA,NA,NA,0,"oth",NA,"0","0",0.27536231884058,0,"0",7,0
"2688",0.0226130795272787,0.0801804705124073,0.0280117140962363,1998,0,0,"NI",39,"FDP","celle-uelzen",0.0652650688677277,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.774193548387097,0,"0",9,0
"2689",0.417480063074723,0.461699821287317,0.494762108772074,1998,0,1,"NI",39,"CDU/CSU","celle-uelzen",0.376159306304935,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.902439024390244,0,"1",9,0
"2690",0.030926961053054,0.0604576216564615,0.044872735382322,1998,0,0,"NI",39,"GRUENE","celle-uelzen",0.0529573939076163,0,1,0,NA,NA,NA,NA,0,"gru",NA,"0","1",0.617647058823529,0,"0",9,0
"2691",0.485974917059,0.359564058242756,0.406530784715335,1998,1,0,"NI",39,"SPD","celle-uelzen",0.448505657696666,0,1,0,NA,NA,NA,NA,0,"spd",NA,"1","0",0.859649122807018,0,"1",9,0
"2692",0.00795216268304952,0.00978186878467957,0.00978186878467957,1998,0,0,"NI",39,"LINKE","celle-uelzen",0.00929700229465126,0,1,0,NA,NA,NA,NA,0,"lin",NA,"0","1",0.871794871794872,0,"0",9,0
"2693",0.0341033046407397,0.0195236281604313,0,1998,0,0,"HB",39,"AND","celle-uelzen",0.0261488760719179,0,1,0,NA,NA,NA,NA,1,"oth",NA,"0","0,333333333333333",0.343915343915344,0,"0",9,0
"2694",0.0677065400281948,0.0765420671799073,0.0505102392392455,2002,0,0,"NI",39,"GRUENE","stadtosnabrueck",0.0958138629283489,0,0,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0.771428571428571,0,"0",6,0
"2695",0.387568294473426,0.364592649109751,0.421284086424316,2002,0,1,"NI",39,"CDU/CSU","stadtosnabrueck",0.367283229491173,0,0,0,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.435897435897436,0,"0",6,0
"2696",0.456898959910088,0.449965290589685,0.47821538422988,2002,1,0,"NI",39,"SPD","stadtosnabrueck",0.434267912772586,0,0,1,NA,NA,NA,NA,0,"spd",NA,"1","0",0.758620689655172,0,"0",6,0
"2697",0.0098616894802149,0.0101107419868614,0.0101107419868614,2002,0,0,"NI",39,"LINKE","stadtosnabrueck",0.00943016614745587,0,0,0,NA,NA,NA,NA,0,"lin",NA,"0","0",0,1,"0",6,0
"2698",0.0773213624463227,0.0753725789404562,0.0325813908326077,2002,0,0,"NI",39,"FDP","stadtosnabrueck",0.0806464174454829,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.966666666666667,0,"1",6,0
"2699",0.0315668354263923,0,0,2005,0,0,"NI",39,"LINKE","stadtosnabrueck",0.0368663291903852,0,0,0,NA,NA,NA,NA,1,"lin",NA,"0","1",0.88135593220339,0,"0",6,0
"2700",0.404148859228089,0.367283229491173,0.387568294473426,2005,0,1,"NI",39,"CDU/CSU","stadtosnabrueck",0.357376876965602,0,0,0,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.5,0,"0",6,0
"2701",0.0626471168387139,0.0958138629283489,0.0677065400281948,2005,0,0,"NI",39,"GRUENE","stadtosnabrueck",0.0967388235603091,0,0,0,NA,NA,NA,NA,0,"gru",NA,"0","0",0.655172413793103,0,"0",6,0
"2702",0.441422841738444,0.434267912772586,0.456898959910088,2005,1,0,"NI",39,"SPD","stadtosnabrueck",0.400119495492656,0,0,1,NA,NA,NA,NA,0,"spd",NA,"1","0",0.901639344262295,0,"0",6,0
"2703",0.0528502860148596,0.0806464174454829,0.0773213624463227,2005,0,0,"NI",39,"FDP","stadtosnabrueck",0.0920180950317451,0,0,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.966666666666667,0,"1",6,0
"2704",0.00736406075350122,0.00185617860851506,0,2005,0,0,"NI",39,"AND","stadtosnabrueck",0.0069333648486281,0,0,0,NA,NA,NA,NA,1,"oth",NA,"0","0",0.5,0,"0",6,0
"2705",0.063012510145252,0.0329380850284997,0.0279783452582793,2009,0,0,"NI",39,"LINKE","osnabrueck-land",0.0712675446861673,0,1,0,NA,NA,NA,NA,0,"lin",NA,"0","0",0.767441860465116,0,"0",6,0
"2706",0.0727169684587613,0.0663010510903101,0.0450638579218518,2009,0,0,"NI",39,"GRUENE","osnabrueck-land",0.0923176783433489,0,1,0,NA,NA,NA,NA,0,"gru",NA,"1","0",0,1,"0",6,0
"2707",0.44201813551258,0.405924802593735,0.468287062797442,2009,1,0,"NI",39,"CDU/CSU","osnabrueck-land",0.388052513662346,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"0","0",0.510204081632653,0,"1",6,0
"2708",0.0905376283899135,0.100474559431052,0.0434338607367064,2009,0,0,"NI",39,"FDP","osnabrueck-land",0.147385833036705,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"0","0",0.580645161290323,0,"0",6,0
"2709",0.322045282807646,0.373895309313392,0.405208135584344,2009,0,1,"NI",39,"SPD","osnabrueck-land",0.264773829714469,0,1,0,NA,NA,NA,NA,0,"spd",NA,"0","0",0.566666666666667,0,"0",6,0
"2710",0.00966947468584702,0.00968728755948334,0.0100287377013767,2009,0,0,"NI",39,"AND","osnabrueck-land",0.00867550269757184,0,1,0,NA,NA,NA,NA,0,"oth",NA,"0","0",0,1,"0",6,0
"2711",0.457107173522754,0.340014472288378,0.383614654499145,2013,1,0,"NI",39,"CDU/CSU","stadtosnabrueck",0.430272169066353,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.866666666666667,0,"1",9,0
"2712",0.348131222457973,0.266964542893474,0.330542402217735,2013,0,1,"NI",39,"SPD","stadtosnabrueck",0.305235872775303,0,1,0,NA,NA,NA,NA,0,"spd",NA,"1","0",0.540983606557377,0,"1",9,0
"2713",0.04144165880174,0.0834474958023338,0.0697826591710231,2013,0,0,"NI",39,"LINKE","stadtosnabrueck",0.0509068761110206,0,1,0,NA,NA,NA,NA,0,"lin",NA,"0","0",0,1,"0",9,0
"2714",0.0891847205171692,0.12970964093269,0.100487592083137,2013,0,0,"NI",39,"GRUENE","stadtosnabrueck",0.108995106197636,0,1,0,NA,NA,NA,NA,0,"gru",NA,"0","1",0.666666666666667,0,"0",9,0
"2715",0.0279163502955557,0.140093156574704,0.104294046873571,2013,0,0,"NI",39,"FDP","stadtosnabrueck",0.0416008611959008,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"1","0",0.2,0,"0",9,0
"2716",0.0362188744048084,0.0282139369542156,0,2013,0,0,"NI",39,"AND","stadtosnabrueck",0.0293486497779729,0,1,0,NA,NA,NA,NA,1,"oth",NA,"0","0,25",0.195652173913043,1,"0,25",9,0
"2717",0.0838040801028057,0.0509068761110206,0.04144165880174,2017,0,0,"NI",39,"LINKE","stadtosnabrueck",0.0844022253239751,0,1,0,NA,NA,NA,NA,0,"lin",NA,"0","1",0,1,"0",6,0
"2718",0.402823142000428,0.430272169066353,0.457107173522754,2017,1,0,"NI",39,"CDU/CSU","stadtosnabrueck",0.357063948296278,1,1,1,NA,NA,NA,NA,0,"cdu",NA,"1","0",0.912280701754386,0,"1",6,0
"2719",0.316442225315913,0.305235872775303,0.348131222457973,2017,0,1,"NI",39,"SPD","stadtosnabrueck",0.246981854745351,0,1,0,NA,NA,NA,NA,0,"spd",NA,"0","1",0.6,0,"0",6,0
"2720",0.0893727243521097,0.0416008611959008,0.0279163502955557,2017,0,0,"NI",39,"FDP","stadtosnabrueck",0.0946556502986723,0,1,0,NA,NA,NA,NA,0,"fdp",NA,"1","0",0.4,0,"0",6,0
