wkr,winner_pure_proportional,winner_pure_uniform,actual_margin,actual_winner,actual_runnerup,land,resp_E_actual_winner,error_pure_proportional,error_pure_uniform,year
269,cdu,cdu,0.21234263840772702,cdu,spd,BW,0.412422756507741,0.07872520452966947,0.08167575226142926,2017
149,cdu,cdu,0.21530246749800996,cdu,spd,NW,0.478628283364288,-0.02199810959190779,7.923634390670786e-4,2017
242,cdu,cdu,0.216104919815167,cdu,spd,BY,0.426522152758902,0.0062258946259990955,-0.004888368377764241,2017
236,cdu,cdu,0.21646673558449503,cdu,spd,BY,0.42096535838427,0.0398931588548907,0.06692946063208716,2017
268,cdu,cdu,0.219657364888732,cdu,spd,BW,0.404550806546568,0.05908573669464451,0.0664600693150666,2017
278,cdu,cdu,0.219758726158127,cdu,spd,BW,0.414589322516704,0.04494133851776311,0.054926856115143696,2017
24,spd,spd,0.21993924805135195,spd,cdu,NI,0.495980914718019,-0.051867087998148376,-0.039531073519856186,2017
25,cdu,cdu,0.21996235461041602,cdu,spd,NI,0.500065793614015,-0.015246625948512615,-0.005089741982335028,2017
291,cdu,cdu,0.224533184377922,cdu,spd,BW,0.426626159914275,0.03341798888586556,0.058667799784764274,2017
111,cdu,cdu,0.22864386036482298,cdu,spd,NW,0.478844921032694,-0.008063558358111234,-0.008097618182040522,2017
293,cdu,cdu,0.233544928347349,cdu,spd,BW,0.413604430239922,0.06342148285578131,0.07835527904488221,2017
233,cdu,cdu,0.23361386364906098,cdu,spd,BY,0.400520089999949,0.02524848280513453,0.07199410859855893,2017
239,cdu,cdu,0.23471690317659602,cdu,spd,BY,0.470228352587837,0.01990178749011362,0.012032896960334882,2017
251,cdu,cdu,0.23489633033089297,cdu,spd,BY,0.422042284207681,0.011204683802691351,0.025260893583035127,2017
98,cdu,cdu,0.238261865377274,cdu,spd,NW,0.465251188562042,4.442323621323685e-4,-0.00371692675002,2017
246,cdu,cdu,0.238639201676566,cdu,spd,BY,0.44451804154496,0.004439443544404176,0.012750012503782049,2017
235,cdu,cdu,0.239260166470345,cdu,spd,BY,0.462473964630902,0.022126925399916786,0.0642281986642454,2017
249,cdu,cdu,0.23979096005200298,cdu,spd,BY,0.466002046634959,-0.01027763767395029,0.024922230049147953,2017
228,cdu,cdu,0.240013595837582,cdu,oth,BY,0.395858498705781,0.11534777701741422,0.1494157847908109,2017
234,cdu,cdu,0.242830921639867,cdu,spd,BY,0.484593238877085,0.022484357808421673,0.0646189728982039,2017
15,cdu,cdu,0.247957199603965,cdu,afd,MV,0.43984922045544,0.06297268499097847,0.030925613699923082,2017
215,cdu,cdu,0.24906497622820897,cdu,spd,BY,0.43635499207607,0.05457075325404287,0.0739282760518074,2017
174,cdu,cdu,0.249819521779798,cdu,spd,HE,0.451641253240761,0.06496350005060014,0.07233597591028706,2017
273,cdu,cdu,0.250326037833301,cdu,spd,BW,0.440693395312803,0.031600843175783766,0.05328913726480422,2017
237,cdu,cdu,0.252672959713404,cdu,spd,BY,0.464964215231709,0.0297177288368754,0.03919874416864494,2017
224,cdu,cdu,0.25409980703442103,cdu,spd,BY,0.420926804000478,0.011832015221678205,0.061080904129923896,2017
270,cdu,cdu,0.25412623966202397,cdu,spd,BW,0.463952836155765,0.047848643022815995,0.044469000305438544,2017
124,cdu,cdu,0.25456646342259504,cdu,spd,NW,0.512978026138841,-0.05496215811595734,-0.01866289112999775,2017
202,cdu,cdu,0.254876107475358,cdu,spd,RP,0.512284735733466,-0.019129663500624505,0.012498962774190603,2017
289,cdu,cdu,0.257357047040173,cdu,spd,BW,0.407527454541954,0.052893555452427965,0.05914489740250134,2017
241,cdu,cdu,0.259245363044648,cdu,spd,BY,0.442793211638744,0.029814357396869995,0.03919363591824143,2017
280,cdu,cdu,0.264130921937201,cdu,spd,BW,0.432864938968126,0.08549144171786821,0.09192063453055527,2017
227,cdu,cdu,0.26653208436452097,cdu,spd,BY,0.440633156236538,0.09976867998439554,0.13238069757560922,2017
126,cdu,cdu,0.270165820338831,cdu,spd,NW,0.523178255259323,-0.0181095070527445,0.015744997453473797,2017
285,cdu,cdu,0.27129907351863003,cdu,spd,BW,0.430300606545358,0.08107524622320611,0.09673547277085298,2017
221,cdu,cdu,0.272280458457397,cdu,spd,BY,0.435141942325733,0.030193227782121468,0.038611130631895474,2017
31,cdu,cdu,0.27268452167681895,cdu,spd,NI,0.536406082049445,-0.017943805748222186,0.027649011892503128,2017
292,cdu,cdu,0.275234083116803,cdu,spd,BW,0.444619547669931,0.07314981243148538,0.1206029960163088,2017
276,cdu,cdu,0.27714407993896595,cdu,spd,BW,0.468487746785508,0.05482375368966619,0.06388073452607568,2017
287,cdu,cdu,0.279799374956241,cdu,spd,BW,0.447810119089295,0.014777788871044362,-0.001135948589078506,2017
127,cdu,cdu,0.28130121324791596,cdu,spd,NW,0.516112942822534,-0.02008747001337774,-0.006878927969185655,2017
229,cdu,cdu,0.28596231111384196,cdu,spd,BY,0.47502900031497,0.05269319751673496,0.074750329817165,2017
254,cdu,cdu,0.288195772109029,cdu,spd,BY,0.469560823728628,0.06455892381405798,0.09528036445528115,2017
214,cdu,cdu,0.29500963942606195,cdu,spd,BY,0.429561986639809,0.03590359997657461,0.07669846240012218,2017
230,cdu,cdu,0.299244271087274,cdu,afd,BY,0.449894360474565,0.0857752989709063,0.14094233323000616,2017
255,cdu,cdu,0.29984033352552397,cdu,spd,BY,0.446306603982791,0.06086491789660364,0.0876112257232109,2017
286,cdu,cdu,0.30299134934109495,cdu,spd,BW,0.470118845500849,0.03240677389246399,0.035325044418970164,2017
295,cdu,cdu,0.305975479977259,cdu,spd,BW,0.449684388530111,0.0872665726261252,0.09424867413323429,2017
231,cdu,cdu,0.308090589613432,cdu,spd,BY,0.476188988676298,0.061329379405847595,0.10761677361601552,2017
250,cdu,cdu,0.308260246711912,cdu,spd,BY,0.479039858947682,0.004733307798791997,0.032933628593207476,2017
284,cdu,cdu,0.308601226514589,cdu,spd,BW,0.481328854341627,0.016427771261316337,0.014157600350672983,2017
247,cdu,cdu,0.315263489397439,cdu,spd,BY,0.480845405556722,-0.01676779891561031,-8.656411988201551e-4,2017
248,cdu,cdu,0.32005761273146904,cdu,spd,BY,0.511212641744438,-0.0013018627298776453,0.032474558878383575,2017
232,cdu,cdu,0.324664879356568,cdu,spd,BY,0.477062853738457,0.037570475584985386,0.06503647917792443,2017
222,cdu,cdu,0.329784588100439,cdu,afd,BY,0.459485909552955,0.052344985639896424,0.08677821969328481,2017
226,cdu,cdu,0.33119860490987596,cdu,spd,BY,0.47944196395015,0.025165212234057488,0.05132759435355089,2017
213,cdu,cdu,0.333323060993048,cdu,spd,BY,0.482052167052907,0.006991558200854009,0.032430846142371794,2017
137,cdu,cdu,0.334170272148796,cdu,spd,NW,0.533435346476506,-0.009751916224992052,-0.005346593508499864,2017
253,cdu,cdu,0.33680416499799803,cdu,spd,BY,0.477798674865535,0.05780344135829013,0.07293442297260105,2017
223,cdu,cdu,0.340401054444055,cdu,gru,BY,0.475909305621162,-0.043150486399005816,0.006098402509239875,2017
225,cdu,cdu,0.34163604961532495,cdu,spd,BY,0.502785366619564,0.04831466443930721,0.08126991735813316,2017
216,cdu,cdu,0.35941952737954297,cdu,spd,BY,0.495325310184576,0.04698018994663605,0.07500977984469065,2017
257,cdu,cdu,0.36553986802816396,cdu,afd,BY,0.492024287873442,0.03422474941001208,0.06681004294192572,2017
32,cdu,cdu,0.373478740924876,cdu,spd,NI,0.577014415336882,0.0032787799772955317,0.06360920776842993,2017
256,cdu,cdu,0.38189010085789105,cdu,spd,BY,0.504329412033311,0.03319181915126401,0.03634429018774088,2017
240,cdu,cdu,0.393568078278238,cdu,spd,BY,0.554358640603844,-0.05245446289128031,-0.02548268516193164,2017
212,cdu,cdu,0.413810957638324,cdu,afd,BY,0.545133744364256,0.03456650649100146,0.05919032890284304,2017
160,afd,afd,1.8640818065598919e-4,cdu,afd,SN,0.186482743928419,0.015044735932458336,0.041135267199776976,2021
211,spd,cdu,2.4169967930598446e-4,spd,cdu,RP,0.282381861912847,0.020639365028191137,0.0015591902051648177,2021
3,spd,cdu,3.852422581129833e-4,cdu,spd,SH,0.292124759223589,0.013795552107281284,0.006829623503054327,2021
283,spd,cdu,5.400378026460539e-4,cdu,spd,BW,0.278455491884432,-0.004559593277789542,0.00801593375406312,2021
220,gru,gru,6.943142253330037e-4,cdu,gru,BY,0.270179457421307,0.023532580838821482,-0.02749818237954299,2021
96,spd,spd,0.0011732116669390114,gru,spd,NW,0.25238715985009,0.12949123789557188,0.02965289029274748,2021
74,cdu,afd,0.001507572123621015,afd,cdu,ST,0.250729040559781,-0.029955783894387716,-0.014305864025383919,2021
154,afd,afd,0.0017598492271020116,afd,cdu,SN,0.245555132581549,0.011276868187182737,0.026439200439345473,2021
20,spd,spd,0.0022432032192150064,gru,spd,HH,0.298264797955498,0.057628577445089646,-0.006501147241426308,2021
73,cdu,afd,0.0025826072264730215,cdu,afd,ST,0.262677705100046,-0.021848333245539336,-0.02186473651179932,2021
152,cdu,afd,0.003124115887243012,cdu,spd,SN,0.205306783364534,-0.0017326253953506565,-0.002353152013827048,2021
210,spd,spd,0.0036407953029909956,spd,cdu,RP,0.304378152162249,0.02971002831793179,5.636672229198947e-4,2021
65,afd,afd,0.003702983522569009,spd,afd,BB,0.253612099794561,-0.03200498618340583,-0.00447734305757691,2021
179,spd,spd,0.004643146344543991,cdu,spd,HE,0.262802083101176,0.06243457140998021,0.012527226542569991,2021
16,afd,cdu,0.005276501977858006,spd,afd,MV,0.248174794913319,-0.035647309650101294,0.003044235088589753,2021
44,spd,spd,0.005547965320429005,cdu,spd,NI,0.328817498116629,0.01788886770939324,-0.015326586509554208,2021
105,spd,spd,0.006476504319028964,cdu,spd,NW,0.313457914957136,0.03381474435889409,-0.006745530322183391,2021
120,spd,spd,0.006737044525081004,cdu,spd,NW,0.307118349391163,0.045889860709118324,0.0028436125245498434,2021
71,cdu,cdu,0.006778623283477003,afd,cdu,ST,0.242171783433919,-0.021899039170826945,-0.01302387828305987,2021
219,spd,gru,0.0069540867605110135,gru,cdu,BY,0.274538282334761,-0.005683916257186561,-0.046768816817313624,2021
191,cdu,cdu,0.007192070988040006,spd,afd,TH,0.201463372982772,0.006559249680973045,-0.004223033094308132,2021
173,spd,spd,0.007704584572053974,spd,cdu,HE,0.303639493037083,0.023217175928343714,-0.006867834983422916,2021
166,cdu,afd,0.009200668871684026,cdu,afd,SN,0.277250259666595,-0.024026040532393822,-0.015313160758390953,2021
190,cdu,cdu,0.009330684120306021,afd,spd,TH,0.247818295153499,6.148770913774748e-4,-0.01707213661434137,2021
39,spd,spd,0.010525889640094988,spd,cdu,NI,0.302794758646748,0.0581058580271831,0.008892603008849864,2021
19,spd,spd,0.010771449075934025,gru,spd,HH,0.296695482707084,0.03073458862964973,-0.026362451734644687,2021
4,spd,cdu,0.011117335823218,spd,cdu,SH,0.307961406784936,0.02361517622799575,-0.0069464686357470495,2021
34,spd,spd,0.01138029602158197,cdu,spd,NI,0.336548824817078,0.03058946865749307,-0.010303315031907956,2021
67,cdu,cdu,0.012729478145911965,spd,cdu,ST,0.262494378040969,0.010928070499733822,-0.0066941780095720604,2021
290,gru,gru,0.012817300223017969,cdu,gru,BW,0.269526649459994,0.0465432211430723,-0.02426416673302123,2021
177,spd,spd,0.013226218732882988,spd,cdu,HE,0.296644148256345,0.0362048165436446,-0.007482445089067591,2021
59,cdu,afd,0.013277155600457002,spd,cdu,BB,0.2475015642131,-0.04021423672699728,-0.046107517393343844,2021
205,spd,spd,0.013624931875341001,spd,cdu,RP,0.249388753056235,0.07278675592902964,0.031679698103648984,2021
5,spd,spd,0.014061854071931001,spd,gru,SH,0.295247261264986,0.05774142640480984,0.007583565434165662,2021
77,spd,spd,0.01423272252559199,cdu,spd,BE,0.272499323388471,0.004848049294997658,-0.018016676005420618,2021
217,spd,spd,0.014512998723313963,cdu,gru,BY,0.256791339146166,0.03616293403345067,-0.02437122781649781,2021
204,spd,cdu,0.01461791558894504,spd,cdu,RP,0.314674090855778,0.029143687894658876,-0.001929042915245982,2021
185,spd,spd,0.014847066227419048,cdu,spd,HE,0.278363226539773,0.013489797685072746,-0.009673937412069122,2021
277,spd,cdu,0.01496422880450099,cdu,spd,BW,0.28516626556588,-0.008699181491221841,-0.018908882736078547,2021
95,spd,spd,0.016537450935868003,spd,gru,NW,0.299406364550556,0.0674186580066104,0.013374362531800077,2021
178,cdu,cdu,0.01692552064948899,cdu,spd,HE,0.301906106600777,0.0013879174799515948,-0.01645020568244937,2021
197,spd,cdu,0.017299017126582994,cdu,spd,RP,0.319447766424332,0.014641648359184023,-0.0011516870109198885,2021
43,spd,spd,0.017976281936493033,spd,cdu,NI,0.336749134978078,0.04198110870409144,-0.0024383912800922114,2021
199,spd,cdu,0.01828479409821704,cdu,spd,RP,0.317062596344418,0.014862140688382985,-0.005888430365201036,2021
33,spd,cdu,0.018289413996453008,cdu,spd,NI,0.337580931172419,-0.015434533647086524,-0.018101347967698356,2021
64,afd,afd,0.018613043375037996,spd,afd,BB,0.276045994476231,-0.05070075519190545,-0.01226901339874703,2021
206,spd,spd,0.01875780559870799,cdu,spd,RP,0.321831307685278,-0.00603088749634384,-0.016768981544952766,2021
36,spd,cdu,0.019076336496109014,spd,cdu,NI,0.310087033449004,0.006260304157308549,-0.016121614683000163,2021
81,gru,spd,0.019572151624260015,spd,gru,BE,0.270763313913346,0.027519865653205244,-0.018714329639956395,2021
88,spd,spd,0.02003116353747597,spd,cdu,NW,0.34474811448749,0.08561050744580467,0.06613650296522244,2021
208,spd,cdu,0.021042819691232006,cdu,spd,RP,0.301602097290999,-0.005064837510750264,-0.015017893690540407,2021
259,gru,cdu,0.021636067157870004,cdu,gru,BW,0.2590288682208,0.008636057993511359,-0.0384530688083978,2021
159,afd,afd,0.021939034103250987,cdu,lin,SN,0.210595790423464,-0.00844088429578932,0.015444791733000313,2021
68,cdu,cdu,0.022448919938031997,cdu,spd,ST,0.276840782204554,-0.020421279316916507,-0.01198591671754956,2021
146,spd,spd,0.02353915772982701,cdu,spd,NW,0.331312095306257,0.007846669004624718,-0.023219142830634032,2021
91,spd,spd,0.024757324322503993,cdu,spd,NW,0.329795338761253,0.028814558923741018,-0.006034648138591114,2021
281,gru,gru,0.02547157741323597,gru,spd,BW,0.288019625185655,0.110728927992716,-0.001127449962302296,2021
2,cdu,cdu,0.025817424505379993,cdu,spd,SH,0.303679278028462,0.019868629449144193,0.020599412932109262,2021
128,spd,spd,0.02835891488437997,cdu,spd,NW,0.339795131622425,0.014283028311023072,-0.007326466475481019,2021
30,spd,cdu,0.028586033604853955,cdu,spd,NI,0.345667947926417,-0.017042827311474606,-0.018316774470540143,2021
192,spd,afd,0.029619302338816017,afd,spd,TH,0.264959028054402,-0.04596940649587172,-0.026947563027530597,2021
172,spd,spd,0.029673276175973984,spd,cdu,HE,0.330517395478169,0.012782517061639354,-0.02304045697201773,2021
175,spd,spd,0.029966489724504997,spd,cdu,HE,0.305151092790843,0.02253094949472667,-0.010579235005253151,2021
37,spd,spd,0.03035520971831701,spd,gru,NI,0.281784694522548,0.04329512336972996,0.01116919782599024,2021
298,spd,spd,0.030712512775588008,spd,cdu,SL,0.351401664476566,0.003365465167849524,-0.018441634812772056,2021
79,spd,spd,0.03142661022766302,cdu,spd,BE,0.28005376959158,0.004070906906755933,-0.030637857226974347,2021
162,afd,afd,0.03198185589503999,spd,afd,SN,0.250902540031149,-0.03453819308408426,-0.010902188145153424,2021
148,spd,spd,0.031991095967070005,cdu,spd,NW,0.336027756706005,0.015017329385858702,-0.013468083993508906,2021
150,spd,spd,0.03222658991997801,cdu,spd,NW,0.336494454583743,0.09149134957814731,6.960919713079883e-4,2021
69,spd,spd,0.03255801973057301,spd,cdu,ST,0.252640187517709,0.001137198279531182,-0.026692626530870595,2021
180,spd,spd,0.033020034627750994,spd,cdu,HE,0.311425612169181,0.03591209744064,-0.012110276387182484,2021
188,spd,spd,0.033064462809916983,cdu,spd,HE,0.30495867768595,0.007536663370082852,-0.023724225595252113,2021
9,spd,spd,0.03330958946618601,spd,cdu,SH,0.336509369424011,0.015975472615247677,-0.02778318398724544,2021
52,spd,spd,0.03472305320728902,spd,cdu,NI,0.366932503677842,0.03756187780996256,0.012539312278312176,2021
282,cdu,cdu,0.034889523279023005,cdu,spd,BW,0.252454393538504,0.0292581738637937,0.026257214958359698,2021
6,spd,spd,0.035063124232734,spd,cdu,SH,0.314461738985466,0.019207735585675068,-0.01692638954348269,2021
80,spd,spd,0.035128668582499994,spd,gru,BE,0.279143856546559,0.03392777440302669,-0.0206492836280755,2021
267,spd,cdu,0.03543696564073298,cdu,spd,BW,0.277985641728519,-0.00940431649371365,-0.028599197526531256,2021
186,spd,spd,0.03583725744687702,spd,gru,HE,0.273772619520096,0.06492420978255459,0.01452778632498164,2021
108,spd,cdu,0.03770506097333198,cdu,spd,NW,0.357774566833996,-0.027122375148005584,-0.05625304598817471,2021
275,spd,spd,0.03820800954667497,spd,gru,BW,0.26354221420352,0.055866635778526796,0.010901117657902193,2021
189,cdu,cdu,0.039045183290707025,cdu,afd,TH,0.266240409207161,0.004525096133295936,0.003727973049124478,2021
15,cdu,cdu,0.03927705187387498,spd,cdu,MV,0.2433239243348,0.0855894449037316,0.03378298936482399,2021
201,spd,spd,0.03958089947906401,spd,cdu,RP,0.330460466859171,0.03423312442209275,0.0032063682925252968,2021
93,spd,spd,0.039913021086663975,spd,gru,NW,0.278854682269463,0.07496421675080717,0.02784163454622035,2021
76,gru,lin,0.039921803784608995,gru,spd,BE,0.2548021481994,-0.009498089537635146,-0.021159166407277052,2021
97,cdu,cdu,0.04055967307712899,cdu,spd,NW,0.325936095588472,0.0023450037034495885,-0.03833429323304022,2021
198,spd,cdu,0.04062617236792798,cdu,spd,RP,0.342969202960336,-0.025642258157405784,-0.005471306049797453,2021
8,spd,cdu,0.040946250467366,spd,cdu,SH,0.320178053537324,-0.003753996786127145,-0.036308623571257304,2021
176,cdu,cdu,0.042995732015499,cdu,spd,HE,0.312721120907508,-0.023381594251548454,-0.0405433903313025,2021
165,cdu,cdu,0.043616816254610974,afd,cdu,SN,0.255595782170585,-0.014327544844732393,-0.024242999318883268,2021
40,spd,spd,0.04377078229683601,spd,cdu,NI,0.353110196474334,0.027762344443879705,0.0024481749766698258,2021
187,spd,spd,0.04414343080142502,spd,cdu,HE,0.323352751541202,0.010435504376638871,-0.029107817966051053,2021
113,spd,spd,0.04423082964219599,spd,cdu,NW,0.342336568969309,0.037337143785305504,0.004795844673272209,2021
153,lin,lin,0.04426080608941399,lin,gru,SN,0.228118957533476,-0.0339034263077701,-0.01071185232279201,2021
10,spd,spd,0.04464820531723701,spd,cdu,SH,0.310213129777245,0.00472254036001668,-0.028694668958351932,2021
107,spd,spd,0.045120240338969,spd,cdu,NW,0.291701503535647,0.02612545461180049,-0.0017394814777813017,2021
135,spd,spd,0.04521275035922695,spd,cdu,NW,0.307081903756488,0.062190849042944474,0.029150859161717335,2021
87,spd,spd,0.04592802689453096,gru,cdu,NW,0.301929984954612,0.06723604325740601,0.012606733229953482,2021
1,spd,spd,0.047655046899062,gru,cdu,SH,0.281287974240515,0.04387881542672428,0.013545357730061214,2021
151,afd,afd,0.04945395827136298,afd,cdu,SN,0.277924616495984,-0.0380195244509165,-0.010358797476479498,2021
103,spd,spd,0.049849045187660035,spd,cdu,NW,0.326309355493953,0.02771758563935378,-0.013453532348554842,2021
21,spd,spd,0.05004261140031402,spd,gru,HH,0.307203769344762,0.03982481814064359,-0.024089508897269574,2021
7,spd,spd,0.05044483845340397,spd,cdu,SH,0.311981438319768,0.033312726479532484,-0.017917638350310627,2021
104,cdu,cdu,0.05066626133657598,cdu,spd,NW,0.299728935501849,0.03194201050269263,-0.012171507009436977,2021
203,spd,spd,0.05255340947377901,spd,cdu,RP,0.329650079418014,0.05000178494699803,-0.013530969469745302,2021
163,cdu,afd,0.05268895616496899,afd,cdu,SN,0.289218394360595,-0.03564370717753784,-0.02269765690629466,2021
53,spd,spd,0.052841475573280006,spd,cdu,NI,0.322209472212294,0.07604379309514686,0.02652705256263299,2021
130,cdu,cdu,0.054427645788336976,cdu,spd,NW,0.362796215739361,-0.03325362760523759,-0.019293876719165992,2021
58,spd,spd,0.055520966285839024,spd,cdu,BB,0.2630358310245,0.002848560825808366,-0.023005963074866687,2021
183,spd,spd,0.056559231639462,gru,spd,HE,0.28992450303604,0.00795710493641466,-0.033394597587375674,2021
184,spd,spd,0.05704592573977496,spd,cdu,HE,0.334532261104479,0.034373541568899046,-0.015408334939622126,2021
66,spd,cdu,0.057315486149842,spd,cdu,ST,0.275134783416992,-0.04593296491954871,-0.026169329233731414,2021
244,spd,spd,0.058846372550379,cdu,gru,BY,0.284502725268019,0.007264552146747927,-0.0404357874981362,2021
90,spd,spd,0.05913596335347304,cdu,spd,NW,0.366721952375311,0.0037718436915624154,-0.018032135383270365,2021
274,spd,spd,0.060610177935539966,gru,cdu,BW,0.301680848293393,-0.005250207677018448,-0.054574235750098066,2021
269,cdu,cdu,0.061273620195406,cdu,spd,BW,0.305005148110014,-0.00831061016602841,-0.01593894213011804,2021
86,lin,lin,0.06143686492013098,lin,spd,BE,0.257799533603647,0.006934701142105759,0.03855053034779232,2021
82,spd,spd,0.06170859423633199,spd,gru,BE,0.260207257680618,0.045124241716114344,-0.00302886971439309,2021
129,spd,spd,0.061773214880053995,gru,cdu,NW,0.323408177372693,0.0040658734432558186,-0.049589007809915764,2021
109,cdu,cdu,0.06254543180734601,cdu,spd,NW,0.356029045091802,-0.03281114413064945,-0.05491281389958086,2021
264,cdu,cdu,0.06263510065536398,cdu,spd,BW,0.289931023410758,-0.027844846015630198,-0.02914735231276322,2021
164,afd,afd,0.06282955578544702,afd,cdu,SN,0.317069500611304,-0.0479278252899642,-0.021806667289072434,2021
42,spd,spd,0.06419791198922298,spd,gru,NI,0.329261618769645,0.052557694351529405,-0.005020666427382137,2021
38,spd,cdu,0.06525174983066201,cdu,spd,NI,0.362151860066673,-0.030679449483335786,-0.019621404233787165,2021
63,spd,afd,0.06528008202732799,spd,afd,BB,0.280188833745131,-0.07064037147060345,-0.0633454091676032,2021
62,spd,spd,0.06587542360048698,spd,cdu,BB,0.26471310041616,-0.02964258930298963,-0.039693235852348074,2021
29,spd,spd,0.06681367775932195,spd,cdu,NI,0.368126754109628,-0.010148958752415727,-0.03437043719995514,2021
114,spd,spd,0.06768954454047305,spd,cdu,NW,0.351933438742459,0.017801018224654463,-0.014853803808408561,2021
194,afd,afd,0.06806737909798902,afd,spd,TH,0.290007848819658,-0.04589248416808503,-0.019208093162793982,2021
138,spd,spd,0.06892382948986697,spd,cdu,NW,0.332501747030049,0.10806609822580421,0.03469054536716831,2021
193,spd,spd,0.07011939609624498,spd,cdu,TH,0.244045377804229,-0.028473423861520297,-0.050547582819788134,2021
99,cdu,cdu,0.07126499145148102,cdu,spd,NW,0.33914590522816,-0.023358460472906295,-0.03340236898996535,2021
18,spd,spd,0.07240822006981001,spd,gru,HH,0.332377467760581,0.020050274836109827,-0.02946245188127794,2021
263,cdu,cdu,0.07263799652256903,cdu,spd,BW,0.310118128157484,-0.042055568942239,-0.04498066430460651,2021
182,spd,spd,0.07275806080709102,spd,cdu,HE,0.28991728395922,0.020617296690053355,-0.021355899083629226,2021
100,spd,cdu,0.07339507016584598,cdu,spd,NW,0.300220976854383,-0.013552204982211935,-0.010482716342447296,2021
156,afd,afd,0.07358640659305699,afd,cdu,SN,0.334056702835142,-0.040943838101705654,-0.0028918129852253394,2021
200,cdu,cdu,0.07399013364156298,cdu,spd,RP,0.34270864024054,-0.03847884277833413,0.005821734848432014,2021
149,cdu,cdu,0.075059980180462,cdu,spd,NW,0.370827465706984,-0.02873471718221926,-0.021681833417241947,2021
252,cdu,cdu,0.075063521347768,cdu,gru,BY,0.280872688118389,-0.034161203501733045,-0.0343576983144368,2021
85,lin,lin,0.075586155563825,cdu,lin,BE,0.294328247115742,-0.026942428175381228,-0.02637078893079353,2021
279,cdu,cdu,0.07588239275013697,cdu,spd,BW,0.2847958361275,-0.025503522508201648,-0.027098570613317774,2021
272,cdu,cdu,0.07598385651303102,cdu,spd,BW,0.304230146939414,-0.015825258498352868,-0.015347229502697457,2021
278,cdu,cdu,0.07742188904349498,cdu,spd,BW,0.296032702409406,0.0037576435659416596,-0.009424113992502148,2021
132,spd,spd,0.07780750989862098,spd,cdu,NW,0.300406822433973,0.07618573739732243,0.0206474551037496,2021
207,spd,spd,0.077983362676632,spd,cdu,RP,0.327955546538036,0.03563686829315438,-0.013461265244106457,2021
75,gru,spd,0.07854337261167699,gru,spd,BE,0.305372478530058,-0.0051159098673342895,-0.06853875965848857,2021
266,cdu,cdu,0.07857833786361604,cdu,spd,BW,0.303964852932435,-0.012506534825618587,-0.0361554012646878,2021
92,cdu,cdu,0.07908985601442503,cdu,spd,NW,0.345843183092833,-0.03596470998706092,-0.048509755244481034,2021
110,cdu,cdu,0.07941973723460899,cdu,spd,NW,0.333968846867178,-0.02739851532341553,-0.038435282628663026,2021
72,spd,spd,0.08047813641030499,spd,cdu,ST,0.287854165675082,-0.04363402659933663,-0.0875239492085235,2021
288,cdu,cdu,0.08071057333718801,cdu,spd,BW,0.336121058445843,-0.04598103189888608,-0.011963161902248942,2021
147,cdu,cdu,0.082063094770842,cdu,spd,NW,0.404138543402588,-0.06439864135531831,-0.04598375306196423,2021
111,cdu,cdu,0.082592517811301,cdu,spd,NW,0.35837780149413,-0.008566685222875459,-0.02983269545776679,2021
195,afd,afd,0.08321276155969198,afd,cdu,TH,0.292879983464442,-0.055420002960962694,-0.035485646491688505,2021
260,cdu,cdu,0.085967573815495,cdu,spd,BW,0.296727452862318,-0.0237098706123145,-0.0116467575975443,2021
155,cdu,afd,0.086687873464598,afd,cdu,SN,0.309996812197752,-0.02889812285361032,0.016814672804904895,2021
14,spd,cdu,0.08721550825102803,spd,lin,MV,0.269504938347341,-0.053751556499798375,-0.04686175827007091,2021
106,cdu,cdu,0.08739968266378403,cdu,spd,NW,0.31134591947018603,-0.012913682025672446,-0.05003320082280949,2021
12,spd,cdu,0.08746289255767897,spd,cdu,MV,0.294183896672048,-0.0339925865071129,-0.045735709485494574,2021
271,gru,gru,0.087480488621786,gru,spd,BW,0.300004423632308,0.004140107882122157,-0.05601861987309348,2021
297,spd,spd,0.08764243577179603,spd,cdu,SL,0.367364193616572,0.0018933719623859258,-0.036194476006677134,2021
54,spd,spd,0.08765157781490102,spd,gru,HB,0.302393348146466,0.043026751613801595,0.00409713057244121,2021
262,cdu,cdu,0.09052439580483401,cdu,spd,BW,0.300994072047424,-0.016691841163895438,-0.02848538640463194,2021
265,cdu,cdu,0.091671895064588,cdu,gru,BW,0.294922688119712,-0.020296350505772498,-0.027902577610632695,2021
112,spd,cdu,0.09181246865134396,cdu,spd,NW,0.375894727524858,-0.02727387413474247,-0.025322628749353426,2021
122,spd,spd,0.09330957513895699,spd,cdu,NW,0.374338216962178,0.08863614175913942,0.017300771931670345,2021
57,spd,spd,0.09356562137049901,spd,afd,BB,0.296144018583043,-0.06409892504778167,-0.07727897394955788,2021
78,spd,spd,0.09375837345826898,spd,cdu,BE,0.328450676778421,0.03320985894399753,-0.03164587359994264,2021
294,gru,cdu,0.09492942305056903,cdu,gru,BW,0.305584486775387,9.377338115170719e-4,0.007359599460624144,2021
243,cdu,cdu,0.09528195785263197,cdu,spd,BY,0.335245113256421,-0.05217342964921767,-0.0503320782110494,2021
17,cdu,cdu,0.09537627755136902,spd,afd,MV,0.311021969971764,-0.05007138687568019,-0.025333122922269524,2021
